,grid,Area,LAT,LON,DEPTH,DIST2SHORE,DIST125,DIST1000,SST
269,3023941,100,43.8725457,-62.75080796,-201.8438568,89.24542999,17222.8958,116464.4973,16.03277952
270,3023942,100,43.86009927,-62.62756293,-162.5422516,92.49007416,10703.66736,113419.804,16.05116634
271,3023943,100,43.84751892,-62.5043717,-143.4754791,96.74810791,5346.609545,111194.0863,16.04513032
272,3023944,100,43.83480467,-62.38123499,-132.9909058,101.4082108,4648.894504,109837.141,16.04682489
273,3023945,100,43.82195656,-62.2581535,-131.1267853,106.9889908,4677.00051,105607.4291,16.03147513
274,3023946,100,43.80897463,-62.13512792,-118.5069962,112.6025391,4711.487,98254.83676,16.00815231
275,3023947,100,43.79585891,-62.01215898,-103.1589127,117.9141083,8301.72809,90402.19477,16.00683539
276,3024132,100,44.22850712,-68.84881987,-17.87270737,2.381987333,49691.36827,364519.171,14.12897678
277,3024133,60.185499,44.22262331,-68.72400893,-13.13012886,0,43940.26956,356512.2021,13.73687103
278,3024134,59.767766,44.21660682,-68.59921611,-10,0.578389168,39774.91741,348608.1957,13.55040663
279,3024135,100,44.21045759,-68.47444215,-11.26759052,0.05578474,34269.88039,340814.3163,13.31000963
280,3024136,96.96119,44.20417555,-68.34968779,-23.60173035,0.917554498,28259.41778,333138.2931,12.91414456
281,3024137,100,44.19776063,-68.22495377,-28.16699028,3,22093.50184,325588.4617,12.81496141
282,3024138,100,44.19121278,-68.10024081,-65.3949585,9.67440033,16844.21747,318159.8453,12.76748523
283,3024139,100,44.18453194,-67.97554965,-79.09939575,16.04680634,11890.93778,310866.9862,12.75915987
284,3024140,100,44.17771805,-67.85088103,-104.9202728,22.14009094,1892.417001,303728.298,12.94563638
285,3024141,100,44.17077106,-67.72623568,-151.4581299,28.42289352,2901.544247,296754.9072,13.20846735
286,3024142,100,44.16369092,-67.60161434,-163.4237518,32.13090897,3646.09379,289956.8084,13.59012625
287,3024143,100,44.15647757,-67.47701774,-214.6688232,33.85224152,11001.96171,282990.3722,13.8736263
288,3024144,100,44.14913097,-67.35244661,-183.5736847,37.84224319,17313.5561,276210.338,14.03101544
289,3024145,100,44.14165107,-67.22790169,-159.7758484,44.23771667,7444.93377,269615.1718,14.04394503
290,3024146,100,44.13403782,-67.10338371,-122.213829,51.24229431,2451.334529,263157.8026,14.07553749
291,3024147,100,44.12629119,-66.97889341,-154.9816437,48.33906937,5876.037057,256927.4562,14.11558431
292,3024148,100,44.11841113,-66.85443152,-154.6708221,38.94315338,4627.616141,250910.5223,14.08923361
293,3024149,100,44.1103976,-66.72999877,-106.8590775,29.96011543,4732.364757,244769.5224,13.84670568
294,3024150,100,44.10225058,-66.60559589,-101.4217377,22.31814766,12830.27508,238889.4064,13.57549169
295,3024151,100,44.09397001,-66.48122362,-85.224823,17.10299873,19755.5004,232882.9189,13.37425792
296,3024152,100,44.08555588,-66.35688268,-54.75781631,11.18826866,26352.98876,226423.584,13.25069855
297,3024153,85.415391,44.07700814,-66.23257382,-9.858146667,2.605289221,32780.89988,219860.0482,13.25721496
298,3024154,1.684798,44.06832678,-66.10829776,-10,0,39646.497,213563.2049,13.24296143
299,3024166,98.338417,43.95371969,-64.61980855,-36.7901001,5.580709457,20303.10895,150828.3602,14.61803239
300,3024167,100,43.94329946,-64.4960251,-71.02555847,14.06754398,13480.13765,147844.6814,14.78313721
301,3024168,100,43.93274541,-64.37228461,-91.18583679,21.22545815,7147.229674,143986.2384,14.93893227
302,3024169,100,43.92205754,-64.24858781,-126.0519257,29.18867493,465.9875166,140584.4148,15.10181668
303,3024170,100,43.91123586,-64.12493541,-160.8091583,34.38287354,9308.751796,137647.1694,15.27110121
304,3024171,100,43.90028037,-64.00132813,-173.9104462,41.66585159,14844.31264,134636.6407,15.40282213
305,3024172,100,43.88919108,-63.87776668,-191.3455048,49.30422592,17025.87589,131758.6813,15.5513434
306,3024173,100,43.87796799,-63.75425179,-217.5491791,57.0526123,22878.43937,129532.2876,15.70712233
307,3024174,100,43.86661112,-63.63078417,-237.0454407,62.83889008,20493.02377,127582.312,15.79851328
308,3024175,100,43.85512048,-63.50736453,-214.0670013,64.98795319,10619.55192,124468.923,15.84847739
309,3024176,100,43.84349608,-63.38399358,-141.3090057,68.3862915,1138.925675,121384.0868,15.86813612
310,3024177,100,43.83173795,-63.26067204,-114.2208557,73.32620239,2303.308879,118702.875,15.88958517
311,3024178,100,43.81984611,-63.13740062,-144.3506927,79.27532959,107.8955314,116265.7318,15.9128866
312,3024179,100,43.80782056,-63.01418002,-251.8022156,84.79994202,10045.56803,113587.0229,15.97620032
313,3024180,100,43.79566134,-62.89101096,-246.4919586,91.37252045,19995.93348,111226.7497,16.01006148
314,3024181,100,43.78336848,-62.76789413,-199.3606567,98.1631546,12914.32043,107127.7425,16.03499638
315,3024182,100,43.77094199,-62.64483026,-150.4208832,102.4057999,5176.761018,103809.566,16.07135014
316,3024183,100,43.7583819,-62.52182003,-116.0708618,105.6618118,2065.416811,101373.0664,16.10378682
317,3024184,100,43.74568826,-62.39886417,-117.6896667,110.544754,827.1873409,99882.78865,16.11938979
318,3024185,100,43.73286108,-62.27596335,-116.6832199,115.2138901,2374.937091,99290.67626,16.11703112
319,3024186,100,43.71990041,-62.15311829,-104.1268158,120.5099564,6970.300466,91507.57473,16.1097915
320,3024187,100,43.70680628,-62.03032969,-92.61045074,126.2863998,16108.8752,84114.52561,16.10072552
321,3024188,100,43.69357873,-61.90759824,-85.6881485,131.882309,22384.29564,76417.0405,16.12125923
322,3024372,100,44.13875344,-68.85690177,-9.259699821,0.190177202,41820.17693,358685.324,14.21792208
323,3024373,98.77554,44.13287341,-68.7322741,-30.80061913,3,35625.13615,350545.1266,13.83417045
324,3024374,98.946221,44.12686102,-68.60766459,-11.558918,1.51666975,30505.30629,342503.4441,13.63921131
325,3024375,100,44.12071623,-68.48307399,-14.85387421,1.08250618,26076.90407,334567.3834,13.29955558
326,3024376,100,44.11443895,-68.358503,-34.3520546,0,20131.66782,326744.637,13.03649111
327,3024377,100,44.10802912,-68.23395238,-56.42653275,4.697087765,14836.83281,319043.542,12.97691278
328,3024378,100,44.10148669,-68.10942284,-87.78911591,11.71310425,7964.086788,311473.1215,12.9684137
329,3024379,100,44.0948116,-67.98491512,-97.90048218,21.02716827,4408.350609,304031.1958,13.13432306
330,3024380,100,44.0880038,-67.86042996,-106.6750717,29.6996212,4880.846882,296728.0988,13.4226623
331,3024381,100,44.08106322,-67.73596807,-148.864212,36.29687119,4044.997446,289586.1884,13.82126342
332,3024382,100,44.07398981,-67.6115302,-195.9197235,42.101017,9092.101151,282617.6859,14.24564303
333,3024383,100,44.06678353,-67.48711706,-207.5010986,42.82164764,16536.69276,275814.7097,14.46403657
334,3024384,100,44.05944433,-67.3627294,-164.2542877,46.78262711,19071.47748,268853.7786,14.5202195
335,3024385,100,44.05197216,-67.23836795,-177.3309784,51.96598816,9509.081715,262089.5928,14.51629602
336,3024386,100,44.04436697,-67.11403342,-148.0537109,58.1599617,281.8072178,255508.7171,14.48543746
337,3024387,100,44.03662873,-66.98972656,-157.7322388,52.39567184,6321.90466,249087.1198,14.43829558
338,3024388,100,44.02875739,-66.86544808,-138.0996246,44.02797318,1127.510392,242907.5576,14.3288263
339,3024389,100,44.02075291,-66.74119873,-103.8332596,36.2632637,7373.510291,236856.2188,14.02960563
340,3024390,100,44.01261527,-66.61697922,-105.2654114,30.3891964,9515.544411,230774.5602,13.73622506
341,3024391,100,44.00434441,-66.49279029,-83.71302032,24.77902985,17528.56916,224973.1682,13.43262412
342,3024392,100,43.99594032,-66.36863266,-58.41345596,15.94012642,26906.42882,218786.1736,13.30625534
343,3024393,100,43.98740296,-66.24450706,-21.28489685,6.950706482,36615.03922,212302.3404,13.24365423
344,3024394,25.43745,43.97873231,-66.12041423,-10,0,46447.45637,205774.3562,13.27513754
345,3024405,100,43.87455128,-64.75776226,-7.76197052,2,21625.26641,145124.8622,14.50321937
346,3024406,100,43.86427956,-64.63411898,-57.8259201,11.00634766,15344.5756,141394.5853,14.65687633
347,3024407,100,43.85387434,-64.51051785,-91.60401917,19.11256599,6485.029362,138282.501,14.83221925
348,3024408,100,43.84333564,-64.38695958,-123.2843704,27.16643524,256.2854744,134705.5676,15.00256497
349,3024409,100,43.83266345,-64.2634449,-153.3401489,35.23365402,6776.393578,131111.0469,15.17559162
350,3024410,100,43.82185778,-64.13997451,-180.8999481,42.81677246,13397.29537,128024.4675,15.38347034
351,3024411,100,43.81091863,-64.01654913,-208.8928833,48.40813828,21799.29724,125210.1223,15.48732632
352,3024412,100,43.79984601,-63.89316948,-223.8422089,55.698452,26330.71608,122110.2053,15.66281611
353,3024413,100,43.78863992,-63.76983627,-239.20578,63.32841873,29104.61937,119730.4784,15.78126281
354,3024414,100,43.77730038,-63.6465502,-234.1042633,70.7699585,19628.9524,118076.1785,15.86490371
355,3024415,100,43.76582741,-63.52331199,-196.7941742,74.91725922,10694.57272,114887.5902,15.91792167
356,3024416,100,43.75422101,-63.40012234,-134.5314941,78.07789612,697.4929538,111895.4816,15.94099511
357,3024417,100,43.74248121,-63.27698197,-114.2224808,82.25187683,3742.078291,108992.7412,15.94937769
358,3024418,100,43.73060802,-63.15389158,-215.2712708,87.43920135,5276.528068,106795.5508,15.94707554
359,3024419,100,43.71860146,-63.03085188,-253.4283142,93.05466461,13242.01736,103872.9089,15.96299995
360,3024420,100,43.70646156,-62.90786357,-235.1177216,98.85384369,14911.2228,101852.2105,16.01139649
361,3024421,100,43.69418833,-62.78492735,-184.8586426,106.0811691,8172.002873,97917.65259,16.04188899
362,3024422,100,43.68178182,-62.66204393,-120.4771194,111.3218155,837.7405801,94280.43138,16.1087627
363,3024423,100,43.66924204,-62.53921401,-84.35513306,114.9089508,8902.869917,91590.78813,16.15906626
364,3024424,100,43.65656903,-62.41643828,-80.28296661,118.8430939,10172.44701,89938.5638,16.18627245
365,3024425,100,43.64376282,-62.29371745,-98.3086319,124.1237183,11922.04827,89381.3071,16.18314145
366,3024426,100,43.63082344,-62.17105221,-100.9930496,128.812439,14158.23845,85270.88314,16.16685382
367,3024427,100,43.61775093,-62.04844325,-93.70743561,134.7248993,20927.63716,77417.17426,16.1684729
368,3024428,100,43.60454533,-61.92589128,-81.5089035,140.0454712,29280.59418,69974.95227,16.18281156
369,3024611,100,44.05473829,-68.98942884,-46.19730759,4.557116032,42009.30294,361399.1882,14.51554621
370,3024612,100,44.04899407,-68.86496624,-5.177388191,0,34730.68209,353038.379,14.21536064
371,3024613,100,44.0431179,-68.74052111,-29.29143715,3.551801682,27762.51426,344764.8778,13.94090605
372,3024614,100,44.03710971,-68.61609419,-18.51426506,0,21657.98957,336585.1234,13.68941262
373,3024615,100,44.03096942,-68.49168619,-54.70396423,7.403057575,17681.61377,328506.1169,13.50406237
374,3024616,100,44.02469698,-68.36729785,-75.70788574,8.030301094,13191.8763,320535.478,13.39937765
375,3024617,100,44.01829233,-68.2429299,-93.10551453,11.8777771,6011.935213,312681.4946,13.3489063
376,3024618,100,44.0117554,-68.11858305,-103.4296341,17.32445908,4364.716437,304953.1781,13.43195022
377,3024619,100,44.00508614,-67.99425805,-143.4901428,25.06558228,3057.787301,297360.329,13.65448035
378,3024620,100,43.99828448,-67.8699556,-137.8331299,33.8372345,947.5124836,289903.8621,14.01693843
379,3024621,100,43.99135039,-67.74567645,-187.3242645,42.95704269,9025.75612,282589.5357,14.39969548
380,3024622,100,43.98428379,-67.62142131,-208.0387421,50.07162094,17205.22368,275444.0801,14.76109971
381,3024623,100,43.97708465,-67.49719092,-200.59021,52.79153442,23124.41871,268480.9812,14.92184377
382,3024624,100,43.96975292,-67.372986,-190.7794647,55.72610855,22405.46104,261672.6159,14.93772814
383,3024625,100,43.96228855,-67.24880727,-182.9429626,60.27114487,14397.10821,254717.8008,14.89220424
384,3024626,100,43.95469149,-67.12465547,-164.4703369,65.02978516,9410.766583,247971.2848,14.83289355
385,3024627,100,43.9469617,-67.00053131,-155.9125977,57.91233826,10707.37485,241406.4375,14.71536134
386,3024628,100,43.93909915,-66.87643553,-131.9922333,50.6489296,1266.548313,235025.0129,14.46807952
387,3024629,100,43.93110379,-66.75236884,-113.4504471,44.12650299,1879.200164,228902.6977,14.17490155
388,3024630,100,43.92297559,-66.62833198,-99.4989624,37,5722.417964,222813.0305,13.78392319
389,3024631,100,43.91471452,-66.50432566,-75.61621094,26.93256569,15699.71246,216798.6989,13.50235905
390,3024632,100,43.90632054,-66.38035061,-58.6876564,17.53506088,25694.66628,211086.9608,13.32751844
391,3024633,100,43.89779361,-66.25640755,-29.08805466,7.140755177,35692.44746,204695.2774,13.21893291
392,3024634,26.419656,43.88913372,-66.13249721,-10,0,45691.19949,198184.0771,13.23623809
393,3024644,67.17634,43.7952168,-64.89535178,-1.725325227,0,22480.29183,140546.3199,14.37836498
394,3024645,100,43.78509296,-64.77184885,-37.20649338,6.305818558,14480.49905,136031.0993,14.52408604
395,3024646,100,43.77483597,-64.64838726,-82.88876343,15.01084709,7709.826706,132044.1705,14.7082668
396,3024647,100,43.76444582,-64.52496773,-112.6345215,23.05864525,1816.845241,128712.3376,14.91278937
397,3024648,100,43.75392251,-64.40159097,-151.267334,32.41191864,6981.739676,125504.495,15.04646394
398,3024649,100,43.74326605,-64.27825769,-174.8900757,41.11690903,13527.74701,121721.9596,15.21578578
399,3024650,100,43.73247643,-64.1549686,-199.6302338,49.25470352,20759.49497,118464.2776,15.40372959
400,3024651,100,43.72155367,-64.03172442,-219.8482056,56.67219162,21914.72632,115806.1821,15.54348629
401,3024652,100,43.71049776,-63.90852584,-235.9555206,63.09764099,21000.08313,112523.1273,15.67887337
402,3024653,100,43.69930872,-63.78537359,-239.4487457,69.56912994,24159.61473,109964.3641,15.7705472
403,3024654,100,43.68798656,-63.66226837,-223.6569977,77.70134735,18011.38728,108160.7968,15.86730389
404,3024655,100,43.6765313,-63.53921088,-187.9263306,84.33713531,8121.788904,105384.079,15.94868161
405,3024656,100,43.66494293,-63.41620183,-126.894371,87.00570679,1361.400941,102393.0052,15.98661954
406,3024657,100,43.65322149,-63.29324192,-170.0015411,91.17784882,2362.279762,99340.13513,15.98535559
407,3024658,100,43.641367,-63.17033186,-232.1515808,95.83011627,10314.35028,97035.39765,15.98179011
408,3024659,100,43.62937946,-63.04747235,-229.6162109,101.3148193,9745.583718,94218.63098,15.97856537
409,3024660,100,43.61725891,-62.92466409,-199.1072998,106.8077011,6363.923513,91986.0966,16.01738071
410,3024661,100,43.60500537,-62.80190778,-142.1687317,112.9996262,1101.332824,88867.5757,16.09320847
411,3024662,100,43.59261887,-62.67920411,-101.2161713,119.8177032,5970.068626,84859.72923,16.15102842
412,3024663,100,43.58009943,-62.55655379,-81.18753815,124.4900589,14042.76618,81861.14097,16.19077373
413,3024664,100,43.56744708,-62.43395751,-75.71174622,127.8595428,20120.32935,80008.24371,16.23038509
414,3024665,100,43.55466187,-62.31141596,-89.91221619,133.0338135,21855.6844,79381.3073,16.23471009
415,3024666,100,43.54174381,-62.18892984,-96.94058228,137.3256226,23250.00461,78555.8704,16.22899727
416,3024667,100,43.52869295,-62.06649983,-95.24775696,142.6307068,28026.77778,71297.12103,16.23139165
417,3024668,100,43.51550933,-61.94412664,-84.11193085,148.9490662,34971.56712,63341.79003,16.24711115
418,3024669,100,43.50219298,-61.82181094,-73.90840149,149.1911774,43025.28816,55836.676,16.21197128
419,3024850,95.490963,43.97057875,-69.12159167,-15.71175098,2.632267237,32264.03385,364641.7205,14.80039616
420,3024851,100,43.96496971,-68.99729405,-36.73137665,4,33802.66047,356076.2675,14.53422031
421,3024852,100,43.95922911,-68.87301323,-46.24921036,6.577088833,27925.01509,347587.4458,14.33325098
422,3024853,100,43.95335688,-68.74874992,-63.21240616,5.835688591,20685.12122,339181.0083,14.08473815
423,3024854,100,43.94735296,-68.62450485,-75.93177795,6.764704227,13877.58028,330863.2356,13.93569032
424,3024855,100,43.94121727,-68.50027874,-84.99973297,11.85039902,8175.143842,322640.9839,13.78111378
425,3024856,100,43.93494975,-68.37607232,-103.2199478,18.00502586,3764.556749,314521.7455,13.72375803
426,3024857,100,43.92855034,-68.25188631,-125.5712433,20.64496613,1434.867522,306513.7066,13.75215077
427,3024858,100,43.92201899,-68.12772143,-148.5983124,26.02595901,509.832067,298625.8135,13.92405206
428,3024859,100,43.91535562,-68.0035784,-167.4824371,31.96443748,7649.184781,290867.8393,14.22892802
429,3024860,100,43.9085602,-67.87945796,-172.852417,39.19818497,10520.18537,283250.4623,14.62539695
430,3024861,100,43.90163266,-67.75536081,-206.505249,47.30065155,14846.98812,275778.0459,14.96338974
431,3024862,100,43.89457295,-67.63128769,-206.8747253,56.37123108,22719.45601,268451.3488,15.22522252
432,3024863,100,43.88738102,-67.50723931,-210.3754272,62.76189804,31152.7384,261301.9757,15.3526943
433,3024864,100,43.88005683,-67.3832164,-212.4132843,65.4943161,28532.73942,254344.8812,15.34542443
434,3024865,100,43.87260033,-67.25921968,-186.416153,69.23996735,22338.15166,247530.5268,15.26714834
435,3024866,100,43.86501147,-67.13524987,-168.8830566,71.99887848,19372.08836,240582.5466,15.15375792
436,3024867,100,43.85729021,-67.0113077,-162.8032684,64.48631287,14068.83761,233855.857,14.89141622
437,3024868,100,43.84943651,-66.88739388,-139.4584198,57.23938751,5029.029301,227309.1112,14.56494459
438,3024869,100,43.84145033,-66.76350913,-114.3786087,47.850914,2814.238863,220973.1209,14.23994546
439,3024870,100,43.83333165,-66.63965419,-102.5963669,37.46541977,11147.4715,214915.8185,13.84446617
440,3024871,100,43.82508041,-66.51582976,-81.44306183,28.08297539,16223.54025,208783.2005,13.57916726
441,3024872,100,43.8166966,-66.39203656,-64.67938232,17.70365524,23767.66704,202845.8871,13.34986052
442,3024873,100,43.80818018,-66.26827532,-41.65574265,8.327531815,32487.25912,197132.5411,13.23751109
443,3024874,57.400209,43.79953112,-66.14454676,-10,0.522100747,41425.52683,190606.4672,13.25437244
444,3024882,7.598782,43.72556093,-65.15598061,-10,0.85134691,28798.77356,143071.2647,14.12970723
445,3024883,46.852804,43.71571718,-65.03257837,-10,0,23637.95869,137210.0511,14.24934444
